filename,page,image_url,source,status,notes
85.jpg,https://artsandculture.google.com/asset/lois-dodd-self-portrait-lois-dodd/OgHYKbGMlH8VJA,,,error,page_fetch_failed: HTTP 429
5452.jpg,https://artsandculture.google.com/asset/araucarias-carolina-preece-de-laborde/tgE_zcnKI1O4yw,,,error,page_fetch_failed: HTTP 429
3808.jpg,https://artsandculture.google.com/asset/still-life-with-a-glove-zden%C4%9Bk-sklen%C3%A1%C5%99/FwFXovum94dr_w,,,error,page_fetch_failed: HTTP 429
6045.jpg,https://artsandculture.google.com/asset/untitled-arpita-singh/kAEGQIbVPu9dAA,,,error,page_fetch_failed: HTTP 429
5328.jpg,https://artsandculture.google.com/asset/the-region-carmelo-sobrino/owHtRkdqkrZ9sg,,,error,page_fetch_failed: HTTP 429
9988.jpg,https://artsandculture.google.com/asset/nude-woman-with-a-dog/vAFDxfEmRnUDmA,,,error,page_fetch_failed: HTTP 429
6491.jpg,https://artsandculture.google.com/asset/view-of-mondov%C3%AC-closely-angelo-cignaroli/cQEMLfQ235cPlg,,,error,page_fetch_failed: HTTP 429
1595.jpg,https://artsandculture.google.com/asset/music-thomas-wilmer-dewing-born-boston-ma-1851-died-new-york-city-1938/gAEa_TLUU24NLA,,,error,page_fetch_failed: HTTP 429
6745.jpg,https://artsandculture.google.com/asset/early-april-chauncey-foster-ryder/0QHYwqUnEKctyQ,,,error,page_fetch_failed: HTTP 429
3523.jpg,https://artsandculture.google.com/asset/macquarie-lighthouse-in-moonlight-nick-hollo/RgFRFzZKmufh7w,,,error,page_fetch_failed: HTTP 429
3217.jpg,https://artsandculture.google.com/asset/rest-in-the-countryside-francesco-zuccarelli/JgHD9H1L5z0wOQ,,,error,page_fetch_failed: HTTP 429
1642.jpg,https://artsandculture.google.com/asset/spring-ernest-lawson/NgHjcvZXDpG3YQ,,,error,page_fetch_failed: HTTP 429
6461.jpg,https://artsandculture.google.com/asset/the-closed-shutter-joseph-thurman-pearson-jr/dAHNWbJkzIDPAA,,,error,page_fetch_failed: HTTP 429
8808.jpg,https://artsandculture.google.com/asset/gilad-efrat-ape-gilad-efrat/9wE0xg_NP9Cw5Q,,,error,page_fetch_failed: HTTP 429
15509.jpg,https://artsandculture.google.com/asset/portrait-of-charles-de-guise-cardinal-de-lorraine-el-greco/mQESNz7MhX-TMw,,,error,page_fetch_failed: HTTP 429
12002.jpg,https://artsandculture.google.com/asset/the-baptism-antonio-donghi/SwE7vkp6ZwHEzw,,,error,page_fetch_failed: HTTP 429
12148.jpg,https://artsandculture.google.com/asset/the-hunt-breakfast-carle-charles-andr%C3%A9-vanloo/bAFgRxdk8HL0mw,,,error,page_fetch_failed: HTTP 429
536.jpg,https://artsandculture.google.com/asset/bird-caretaker-ilija-ba%C5%A1i%C4%8Devi%C4%87-bosilj-and-museum-of-naive-art-ilijanum/LAHqrEJ6ZT4QSQ,,,error,page_fetch_failed: HTTP 429
12687.jpg,https://artsandculture.google.com/asset/lady-with-a-mirror-rukmini-varma/sAHFi4yJl_zBGA,,,error,page_fetch_failed: HTTP 429
15432.jpg,https://artsandculture.google.com/asset/portrait-of-the-art-dealer-heinrich-thannhauser-lovis-corinth/EAFE8wLwkiwNng,,,error,page_fetch_failed: HTTP 429
8628.jpg,https://artsandculture.google.com/asset/young-girl-at-the-window-pegi-nicol-macleod-1904-1949/RAEKNALcOSlLZQ,,,error,page_fetch_failed: HTTP 429
10530.jpg,https://artsandculture.google.com/asset/lady-anne-carey-later-viscountess-claneboye-and-countess-of-clanbrassil-anthony-van-dyck/UgGAWv71--vYIQ,,,error,page_fetch_failed: HTTP 429
16093.jpg,https://artsandculture.google.com/asset/self-portrait-christen-k%C3%B8bke/-wEdf71y973DXA,,,error,page_fetch_failed: HTTP 429
459.jpg,https://artsandculture.google.com/asset/ae-juck-son-no-ii-lee-seungae/3wHXBLWOwfR3Zw,,,error,page_fetch_failed: HTTP 429
7358.jpg,https://artsandculture.google.com/asset/martin-sharp-garry-shead/IQH7S6TVK9hpxA,,,error,page_fetch_failed: HTTP 429
547.jpg,https://artsandculture.google.com/asset/image-03-romeo-forbes-jr/hQE3zBtLcWux1Q,,,error,page_fetch_failed: HTTP 429
1781.jpg,https://artsandculture.google.com/asset/guru-nanak-immersion-emergence-arpana-caur/xQFlUQuaH_-8XA,,,error,page_fetch_failed: HTTP 429
15118.jpg,https://artsandculture.google.com/asset/new-york-roof-tops-louis-michel-eilshemius/8AGggn9S754WDA,,,error,page_fetch_failed: HTTP 429
12877.jpg,https://artsandculture.google.com/asset/jeremiah-lamenting-the-destruction-of-jerusalem-rembrandt-harmensz-van-rijn/4gE-j88Uz3znNw,,,error,page_fetch_failed: HTTP 429
4952.jpg,https://artsandculture.google.com/asset/sasha-and-baby-josh-david-weekes/MAGgPuih3W6rBw,,,error,page_fetch_failed: HTTP 429
12569.jpg,https://artsandculture.google.com/asset/the-white-horse-tavern/jQH4kvujz35x2w,,,error,page_fetch_failed: HTTP 429
2475.jpg,https://artsandculture.google.com/asset/mont-sainte-victoire-and-ch%C3%A2teau-noir-paul-cezanne/NQFKKhH_CEA4Aw,,,error,page_fetch_failed: HTTP 429
7195.jpg,https://artsandculture.google.com/asset/the-french-squadron-in-saint-helena-on-october-18-1840-jean-baptiste-henri-durand-brager-painter/JwE0oSIgOtLLfg,,,error,page_fetch_failed: HTTP 429
6634.jpg,https://artsandculture.google.com/asset/forest-in-forest-kim-geonil/nwEO4MGSH2Gf9Q,,,error,page_fetch_failed: HTTP 429
5391.jpg,https://artsandculture.google.com/asset/celloplane-5-aisha-cahn/LwGrzMkjITa45g,,,error,page_fetch_failed: HTTP 429
11566.jpg,https://artsandculture.google.com/asset/franklin-d-roosevelt-douglas-granville-chandor/hQFxmsMDtHYBfA,,,error,page_fetch_failed: HTTP 429
14783.jpg,https://artsandculture.google.com/asset/b%C3%B3d-a-sin-chief-of-the-tribe-george-catlin-born-wilkes-barre-pa-1796-died-jersey-city-nj-1872/lgEjEj1dncYTSA,,,error,page_fetch_failed: HTTP 429
7873.jpg,https://artsandculture.google.com/asset/meirings-poort-hendrik-pierneef/cgENV32_5cmYLw,,,error,page_fetch_failed: HTTP 429
12230.jpg,https://artsandculture.google.com/asset/kay-a-g%C3%ADs-gis-a-young-woman-george-catlin-born-wilkes-barre-pa-1796-died-jersey-city-nj-1872/fwFeNvzdsnE29A,,,error,page_fetch_failed: HTTP 429
332.jpg,https://artsandculture.google.com/asset/queen-anne-side-chair/wQFygRQUlF664g,,,error,page_fetch_failed: HTTP 429
5658.jpg,https://artsandculture.google.com/asset/schloss-kammer-on-lake-attersee-iii-gustav-klimt/dgGIvGVHQNtEEg,,,error,page_fetch_failed: HTTP 429
12024.jpg,https://artsandculture.google.com/asset/anthony-cuts-under-the-williamsburg-bridge-morning-alison-elizabeth-taylor/kwGqr9_uTSxqxw,,,error,page_fetch_failed: HTTP 429
15357.jpg,https://artsandculture.google.com/asset/posible-retrato-de-mar%C3%ADa-manuela-josefa-de-loreto-rita-modesta-g%C3%B3mez-de-cervantes-y-padilla-miguel-herrera/EwGN3QsFjuqOug,,,error,page_fetch_failed: HTTP 429
5940.jpg,https://artsandculture.google.com/asset/chisco-his-tree-elmer-borlongan/BgGz7suFFO2atw,,,error,page_fetch_failed: HTTP 429
11290.jpg,https://artsandculture.google.com/asset/kew-gardens-the-pagoda-and-bridge-richard-wilson-ra-1714%E2%80%931782-british-active-in-italy-1750%E2%80%9356/4AFZR9UvHJ34Cw,,,error,page_fetch_failed: HTTP 429
13229.jpg,https://artsandculture.google.com/asset/portrait-of-bernhard-von-reesen/EwFOCDbS5PW3xw,,,error,page_fetch_failed: HTTP 429
1363.jpg,https://artsandculture.google.com/asset/ph-129-clyfford-still/FwHVp26mrlpKfQ,,,error,page_fetch_failed: HTTP 429
10360.jpg,https://artsandculture.google.com/asset/impressionists-camp-charles-conder/YgEijuLq2IlP_A,,,error,page_fetch_failed: HTTP 429
10768.jpg,https://artsandculture.google.com/asset/the-john-bacon-family-arthur-devis-1712%E2%80%931787-british/lgGFJht9ViDeXg,,,error,page_fetch_failed: HTTP 429
3389.jpg,https://artsandculture.google.com/asset/musique-de-la-nuit-carl-karl-marx/iAF76YxGoXPA9g,,,error,page_fetch_failed: HTTP 429
3753.jpg,https://artsandculture.google.com/asset/sound-of-water-sound-of-wind-iii-son-bong-chae/EgHbkLVOr0LX6w,,,error,page_fetch_failed: HTTP 429
14445.jpg,https://artsandculture.google.com/asset/portrait-of-the-venetian-painter-giovanni-bellini-tizian/xQHtltFNYx_uaA,,,error,page_fetch_failed: HTTP 429
645.jpg,https://artsandculture.google.com/asset/front-era-marta-palau-mexico-b-1934-spain/2QEhYVy18-LMag,,,error,page_fetch_failed: HTTP 429
2009.jpg,https://artsandculture.google.com/asset/yellow-tree-miguel-bakun/DgHH2IaOOP_zhA,,,error,page_fetch_failed: HTTP 429
16100.jpg,https://artsandculture.google.com/asset/the-holy-family-an%C3%B3nimo/5wGIfAOX129AIA,,,error,page_fetch_failed: HTTP 429
9883.jpg,https://artsandculture.google.com/asset/psyche-in-the-temple-of-love-edward-john-poynter/LwEBRovpSAUVMA,,,error,page_fetch_failed: HTTP 429
15605.jpg,https://artsandculture.google.com/asset/nude-with-fruit-bowl-venus-mario-sironi/zQGAW2Nh4c_UWg,,,error,page_fetch_failed: HTTP 429
13102.jpg,https://artsandculture.google.com/asset/ecce-homo-caravaggio-michelangelo-merisi/ugH0uYgOidL0bA,,,error,page_fetch_failed: HTTP 429
5894.jpg,https://artsandculture.google.com/asset/dance-at-the-moulin-de-la-galette-ramon-casas-i-carb%C3%B3/PAF7FCNu-rGqaQ,,,error,page_fetch_failed: HTTP 429
3331.jpg,https://artsandculture.google.com/asset/pedram-beheshty-untitled-pedram-beheshty/IgEhBph14fJczA,,,error,page_fetch_failed: HTTP 429
4705.jpg,https://artsandculture.google.com/asset/first-revelation-of-unknown-energy-lubo-kristek/JgFXPFin7Dce0A,,,error,page_fetch_failed: HTTP 429
12476.jpg,https://artsandculture.google.com/asset/gray-day-in-spring-venice-tom-roberts/kAFgiwbPozgBDw,,,error,page_fetch_failed: HTTP 429
13205.jpg,https://artsandculture.google.com/asset/inspiration-of-the-painter-jacek-malczewski/TwE8e9i3-X1U-g,,,error,page_fetch_failed: HTTP 429
7957.jpg,https://artsandculture.google.com/asset/untitled-yuumi-domoto/RQHHrakDXqtJVw,,,error,page_fetch_failed: HTTP 429
10154.jpg,https://artsandculture.google.com/asset/discovery-of-brazil-aur%C3%A9lio-de-figueiredo/qQF_uxc2pPTkRw,,,error,page_fetch_failed: HTTP 429
14963.jpg,https://artsandculture.google.com/asset/portrait-of-the-poet-morat%C3%ADn-francisco-de-goya/2QEnXPsrFSiRnQ,,,error,page_fetch_failed: HTTP 429
3575.jpg,https://artsandculture.google.com/asset/texas-black-gold-pat-weaver/egEm1DgFPoziPA,,,error,page_fetch_failed: HTTP 429
12995.jpg,https://artsandculture.google.com/asset/the-love-letter-johannes-vermeer/fwEiDs-Dommm3g,,,error,page_fetch_failed: HTTP 429
10075.jpg,https://artsandculture.google.com/asset/christ-crowning-saint-joseph/LAGKceXXC6E8ag,,,error,page_fetch_failed: HTTP 429
12535.jpg,https://artsandculture.google.com/asset/gamboa-s-cove-and-english-cemetery/7gFKCuhCKCrsaw,,,error,page_fetch_failed: HTTP 429
27.jpg,https://artsandculture.google.com/asset/space-concept-lucio-fontana/nwE60qWym16wFg,,,error,page_fetch_failed: HTTP 429
5211.jpg,https://artsandculture.google.com/asset/the-dark-feminine-in-her-joyful-and-harmonious-aspects-relda-hill/QgGRY5nGOPehaA,,,error,page_fetch_failed: HTTP 429
10766.jpg,https://artsandculture.google.com/asset/virginia-landscape-joshua-h-shaw/6QHsZDn9HLM-5g,,,error,page_fetch_failed: HTTP 429
16096.jpg,https://artsandculture.google.com/asset/charles-ii/7gHOMS20P59g9Q,,,error,page_fetch_failed: HTTP 429
13934.jpg,https://artsandculture.google.com/asset/musketeer-of-the-2nd-company-king-s-household-unsigned/8gGUI1Yv0TkhMw,,,error,page_fetch_failed: HTTP 429
693.jpg,https://artsandculture.google.com/asset/null-drapp-francesco-de-prezzo/8wF1bxhBuG60PQ,,,error,page_fetch_failed: HTTP 429
14359.jpg,https://artsandculture.google.com/asset/portrait-of-leonia-bl%C3%BChdorn-the-artist%E2%80%99s-stepdaughter-henryk-rodakowski/5QEFCA7GHpcxtQ,,,error,page_fetch_failed: HTTP 429
12622.jpg,https://artsandculture.google.com/asset/cupid-armed-formerly-attributed-to-william-etty-1787%E2%80%931849-british-and-william-hilton-1786%E2%80%931839-british/SAHyQQPbxkFwWw,,,error,page_fetch_failed: HTTP 429
12555.jpg,https://artsandculture.google.com/asset/venus-and-europa-benjamin-west/igFyBoloe9mhpw,,,error,page_fetch_failed: HTTP 429
1877.jpg,https://artsandculture.google.com/asset/girl-hasekawa-toshiyuki/8QE-Cz82gVbvLA,,,error,page_fetch_failed: HTTP 429
6879.jpg,https://artsandculture.google.com/asset/head-ii-christo-coetzee/lgFOPFX7lHDzow,,,error,page_fetch_failed: HTTP 429
3535.jpg,https://artsandculture.google.com/asset/but-spring-is-on-schedule-chernihiv-viacheslav-onyshchenko/FgGFfv8Qr4ETww,,,error,page_fetch_failed: HTTP 429
13183.jpg,https://artsandculture.google.com/asset/theodore-meets-in-the-wood-the-spectre-of-his-ancestor-guido-cavalcanti/ewHqmDfCQofY5A,,,error,page_fetch_failed: HTTP 429
9482.jpg,https://artsandculture.google.com/asset/making-sweet-grass-medicine-blackfoot-ceremony/ZwGSHTajNaskCQ,,,error,page_fetch_failed: HTTP 429
13658.jpg,https://artsandculture.google.com/asset/the-last-supper/gAFrnlnJbbnIGw,,,error,page_fetch_failed: HTTP 429
6077.jpg,https://artsandculture.google.com/asset/the-cobbler-felipe-abarzuza/NAHIzK6jjZIuqQ,,,error,page_fetch_failed: HTTP 429
8647.jpg,https://artsandculture.google.com/asset/untitled-domingo-casimiro/CAF2MjZab266eQ,,,error,page_fetch_failed: HTTP 429
11739.jpg,https://artsandculture.google.com/asset/queen-maria-i-and-king-pedro-iii-unknown-author/5gHYiHcXTSVNOA,,,error,page_fetch_failed: HTTP 429
13323.jpg,https://artsandculture.google.com/asset/friedrich-der-gro%C3%9Fe-wilhelm-camphausen/lQHb6QtnJsldpg,,,error,page_fetch_failed: HTTP 429
5949.jpg,https://artsandculture.google.com/asset/bathing-in-renter%C3%ADa-dar%C3%ADo-de-regoyos/OQH-F0kLfVEv0Q,,,error,page_fetch_failed: HTTP 429
10481.jpg,https://artsandculture.google.com/asset/the-apparition/QwF1ava-YSr5GQ,,,error,page_fetch_failed: HTTP 429
2964.jpg,https://artsandculture.google.com/asset/musicians-portinari-candido-1903-1962/SwECwSad1kzi0g,,,error,page_fetch_failed: HTTP 429
10818.jpg,https://artsandculture.google.com/asset/samson-and-delilah-after-sir-anthony-van-dyke/9gHvwsIBbeiksQ,,,error,page_fetch_failed: HTTP 429
11024.jpg,https://artsandculture.google.com/asset/portrait-of-the-jester-calabazas-diego-vel%C3%A1zquez-spanish-1599-1660/2AGOwUNftmwKFg,,,error,page_fetch_failed: HTTP 429
8200.jpg,https://artsandculture.google.com/asset/spectators-edouard-sacaillan/PwGBf7nEi70f0g,,,error,page_fetch_failed: HTTP 429
3394.jpg,https://artsandculture.google.com/asset/city-scape-ham-myung-su/3AFww0b99i7LrQ,,,error,page_fetch_failed: HTTP 429
16217.jpg,https://artsandculture.google.com/asset/a-peasant-girl-knitting-jules-breton/0AGGo5PaWSXYUA,,,error,page_fetch_failed: HTTP 429
2998.jpg,https://artsandculture.google.com/asset/the-two-olive-trees-pilar-cort%C3%A9s/BQEmMiGAcDfiLQ,,,error,page_fetch_failed: HTTP 429
6674.jpg,https://artsandculture.google.com/asset/snow-on-the-pier-paris-em%C3%A9rico-nunes/-gGUwQhCnhNchw,,,error,page_fetch_failed: HTTP 429
9362.jpg,https://artsandculture.google.com/asset/the-start-of-the-race-of-the-riderless-horses-horace-vernet/YAH365NBZL2Nlw,,,error,page_fetch_failed: HTTP 429
15594.jpg,https://artsandculture.google.com/asset/the-wife-of-the-levite-in-the-mountains-of-ephraim-epifanio-juli%C3%A1n-garay-caicedo/egF49fpJyYAtOA,,,error,page_fetch_failed: HTTP 429
13703.jpg,https://artsandculture.google.com/asset/american-motherhood-charles-w-hawthorne/fAGfb3uAPKHtLA,,,error,page_fetch_failed: HTTP 429
13795.jpg,https://artsandculture.google.com/asset/kitchen-interior/IAFeiNHY4M9J1g,,,error,page_fetch_failed: HTTP 429
16226.jpg,https://artsandculture.google.com/asset/james-douglas-4th-earl-of-morton-arnold-bronckorst/JAGOu9NkYNP8YQ,,,error,page_fetch_failed: HTTP 429
11773.jpg,https://artsandculture.google.com/asset/sketch-of-a-cowboy-at-work-thomas-eakins/IwGL-If8YJWqGA,,,error,page_fetch_failed: HTTP 429
10341.jpg,https://artsandculture.google.com/asset/the-miracle-of-the-holy-house-of-loreto-giovanni-battista-tiepolo/oQGDh3XyviLrVA,,,error,page_fetch_failed: HTTP 429
6604.jpg,https://artsandculture.google.com/asset/houses-and-landscape-preston-dickinson-born-new-york-city-1889-died-irun-spain-1930/4gHmTUulk3Gdrw,,,error,page_fetch_failed: HTTP 429
3968.jpg,https://artsandculture.google.com/asset/president-barack-obama-kehinde-wiley/kgGqONkp0JVsCA,,,error,page_fetch_failed: HTTP 429
11091.jpg,https://artsandculture.google.com/asset/st-mary-s-abbey-york-michael-angelo-rooker-1746%E2%80%931801-british/MAHqI0UHZYFOMA,,,error,page_fetch_failed: HTTP 429
11124.jpg,https://artsandculture.google.com/asset/madame-hessel-au-sofa-edouard-vuillard/FAHMOv2fhoWgMQ,,,error,page_fetch_failed: HTTP 429
14099.jpg,https://artsandculture.google.com/asset/alexander-hamilton-john-trumbull/aQGYpbKpoqLV4Q,,,error,page_fetch_failed: HTTP 429
7607.jpg,https://artsandculture.google.com/asset/existence-chu-kyung/TAF75RMVXqrAaA,,,error,page_fetch_failed: HTTP 429
12012.jpg,https://artsandculture.google.com/asset/the-admirer-jean-louis-forain/CAGEZU606nmyFg,,,error,page_fetch_failed: HTTP 429
11848.jpg,https://artsandculture.google.com/asset/mary-of-modena-simon-verelst-1644%E2%80%931710-dutch-active-in-britain-by-1669/8QFJ5qDE66RMRA,,,error,page_fetch_failed: HTTP 429
15380.jpg,https://artsandculture.google.com/asset/se%C5%84ko-piotr-micha%C5%82owski/agEaYX7GwuGuuQ,,,error,page_fetch_failed: HTTP 429
6109.jpg,https://artsandculture.google.com/asset/tiffany-s-estate-laurelton-hall-charles-webster-hawthrone/KQFOdn_ovBFbaA,,,error,page_fetch_failed: HTTP 429
12372.jpg,https://artsandculture.google.com/asset/apparition-of-the-host-to-saint-thomas-aquinas-francesco-de-mura/LwGEQwTtnXlHVw,,,error,page_fetch_failed: HTTP 429
124.jpg,https://artsandculture.google.com/asset/ph-274-clyfford-still/tQGQryX-miLElg,,,error,page_fetch_failed: HTTP 429
12580.jpg,https://artsandculture.google.com/asset/the-oath-of-brutus-jacques-antoine-beaufort/ugE_G1tSLlfj2w,,,error,page_fetch_failed: HTTP 429
9696.jpg,https://artsandculture.google.com/asset/the-turkish-patrol-alexandre-gabriel-decamps/OAER2UJFyytZnQ,,,error,page_fetch_failed: HTTP 429
913.jpg,https://artsandculture.google.com/asset/pa-german-plate/5QF15VVcU79lJQ,,,error,page_fetch_failed: HTTP 429
365.jpg,https://artsandculture.google.com/asset/brush-washer-unknown/8gH4frMyF1ep9A,,,error,page_fetch_failed: HTTP 429
3727.jpg,https://artsandculture.google.com/asset/prime-minister-jens-otto-krag-johannes-hofmeister/8wGcnJNxHFTBSw,,,error,page_fetch_failed: HTTP 429
15373.jpg,https://artsandculture.google.com/asset/the-old-lacemaker-maes-nicolaes/CgFD9ilY5f35qQ,,,error,page_fetch_failed: HTTP 429
919.jpg,https://artsandculture.google.com/asset/sun-zongjian-untitled-sun-zongjian/_AE-_FC_jhz-BA,,,error,page_fetch_failed: HTTP 429
1018.jpg,https://artsandculture.google.com/asset/red-door/5AHUzI8yTnhQoQ,,,error,page_fetch_failed: HTTP 429
11328.jpg,https://artsandculture.google.com/asset/the-virgin-of-the-pilgrims-and-child-anonymous-cuzco-school-peru/6wHAe_3tbmaZ1A,,,error,page_fetch_failed: HTTP 429
14313.jpg,https://artsandculture.google.com/asset/general-benjamin-logan/MgHy20DrkkTpGw,,,error,page_fetch_failed: HTTP 429
240.jpg,https://artsandculture.google.com/asset/dutch-cabinet-with-base-unknown-author/VQG1E0Hh-P8MFg,,,error,page_fetch_failed: HTTP 429
3675.jpg,https://artsandculture.google.com/asset/littles-recipes-with-chesnuts-teresa-sanz-arroyo/mAGGYIRs3H8qEw,,,error,page_fetch_failed: HTTP 429
6260.jpg,https://artsandculture.google.com/asset/begrafnisgangers-marjorie-wallace/hwEWQErq_yO59w,,,error,page_fetch_failed: HTTP 429
6645.jpg,https://artsandculture.google.com/asset/petit-jardin-paul-%C3%89mile-borduas-1905-1960/PQE1QMrKEO_hpA,,,error,page_fetch_failed: HTTP 429
6284.jpg,https://artsandculture.google.com/asset/against-the-light-brughetti-faustino-eugenio/XQGMd-vXNjzM-A,,,error,page_fetch_failed: HTTP 429
12979.jpg,https://artsandculture.google.com/asset/the-lomellini-family-anthony-van-dyck/rgHzt6wXf4mRdg,,,error,page_fetch_failed: HTTP 429
6614.jpg,https://artsandculture.google.com/asset/papagaios-passando-lelli-de-orleans-e-bragan%C3%A7a/TQE4m2mGsqaTHA,,,error,page_fetch_failed: HTTP 429
15776.jpg,https://artsandculture.google.com/asset/the-crown-of-flowers-jean-baptiste-camille-corot/gAGusWHL_XSMRQ,,,error,page_fetch_failed: HTTP 429
6261.jpg,https://artsandculture.google.com/asset/portrait-of-claude-renoir/wQFOuZLwK03Kjw,,,error,page_fetch_failed: HTTP 429
10022.jpg,https://artsandculture.google.com/asset/old-italian-art-gustav-klimt/NwHD2cMGTEqqDw,,,error,page_fetch_failed: HTTP 429
12790.jpg,https://artsandculture.google.com/asset/portrait-of-catherine-ii-the-legislatress-in-the-temple-of-the-goddess-of-justice/KAEWOCj1APkfpQ,,,error,page_fetch_failed: HTTP 429
13126.jpg,https://artsandculture.google.com/asset/the-kitchen-maid-rembrandt-harmensz-van-rijn/vQHdAs3gudsWnA,,,error,page_fetch_failed: HTTP 429
448.jpg,https://artsandculture.google.com/asset/lamp-and-water-heater/1QFQ0ubsfA32tg,,,error,page_fetch_failed: HTTP 429
3816.jpg,https://artsandculture.google.com/asset/waves-yi-hee-choung/CgFtBagcG01pzA,,,error,page_fetch_failed: HTTP 429
9985.jpg,https://artsandculture.google.com/asset/water-carriers-venice/4AEfdc52UUOTSA,,,error,page_fetch_failed: HTTP 429
4324.jpg,https://artsandculture.google.com/asset/figura-nello-spazio-i-organismo-nello-spazio-enrico-prampolini/0QHLzLp-9dzODQ,,,error,page_fetch_failed: HTTP 429
4015.jpg,https://artsandculture.google.com/asset/snow-effect-in-louveciennes-alfred-sisley/pAHqJlJBu7pc_A,,,error,page_fetch_failed: HTTP 429
9231.jpg,https://artsandculture.google.com/asset/the-peaceable-kingdom-edward-hicks/BwF3lwhQK5Pyeg,,,error,page_fetch_failed: HTTP 429
9291.jpg,https://artsandculture.google.com/asset/in-the-loge/tgF6xIFz0Qjp1w,,,error,page_fetch_failed: HTTP 429
7785.jpg,https://artsandculture.google.com/asset/wos-c%C3%B3m-mun-busy-man-a-brave-george-catlin-born-wilkes-barre-pa-1796-died-jersey-city-nj-1872/yQHH20J4HDh0IQ,,,error,page_fetch_failed: HTTP 429
13757.jpg,https://artsandculture.google.com/asset/washington-street-indianapolis-at-dusk/hAF4O-eVDq2kNg,,,error,page_fetch_failed: HTTP 429
9921.jpg,https://artsandculture.google.com/asset/portrait-of-madame-geoffrin-nattier-jean-marc/RwFbccEfP4-Fjg,,,error,page_fetch_failed: HTTP 429
11840.jpg,https://artsandculture.google.com/asset/massacre-of-the-innocents-mazzolino-lodovico/-gHghKD7_6A7cg,,,error,page_fetch_failed: HTTP 429
930.jpg,https://artsandculture.google.com/asset/staircase-panel-artist-james-mcneill-whistler/rgH7B14ly4IBjg,,,error,page_fetch_failed: HTTP 429
5544.jpg,https://artsandculture.google.com/asset/untitled-kovacs-lehel/vwEpXchOGH0k4Q,,,error,page_fetch_failed: HTTP 429
3185.jpg,https://artsandculture.google.com/asset/the-king%E2%80%99s-head-jan-kot%C3%ADk/yAEhI4QOs8Nm8Q,,,error,page_fetch_failed: HTTP 429
14455.jpg,https://artsandculture.google.com/asset/reiko-five-years-old-kishida-ryusei/_gGKgjxq5YgCpw,,,error,page_fetch_failed: HTTP 429
13788.jpg,https://artsandculture.google.com/asset/domingo-faustino-sarmiento-eugenia-belin/tgHsomnLdEV8xw,,,error,page_fetch_failed: HTTP 429
15588.jpg,https://artsandculture.google.com/asset/san-joaquin-santa-ana-and-the-virgin-mary-francisco-solimena/nAFWOfXCz_nM4w,,,error,page_fetch_failed: HTTP 429
13274.jpg,https://artsandculture.google.com/asset/black-spruce-and-maple/JQG7fkPEFGH4RA,,,error,page_fetch_failed: HTTP 429
4298.jpg,https://artsandculture.google.com/asset/man-of-war-rocks-coast-of-dorset-john-brett-1831%E2%80%931902-british/ywEVKcYBOnaplQ,,,error,page_fetch_failed: HTTP 429
3316.jpg,https://artsandculture.google.com/asset/somewhere-in-the-bush-adomas-danusevi%C4%8Dius/qgE9n_5iRgrRHQ,,,error,page_fetch_failed: HTTP 429
13398.jpg,https://artsandculture.google.com/asset/the-afternoon-meal-la-merienda-luis-mel%C3%A9ndez/kAHjyLlOaRiR-A,,,error,page_fetch_failed: HTTP 429
5993.jpg,https://artsandculture.google.com/asset/seated-figures-study-for-a-sunday-afternoon-on-the-island-of-la-grande-jatte/TQFfmAWvWf2d0w,,,error,page_fetch_failed: HTTP 429
10052.jpg,https://artsandculture.google.com/asset/marquis-de-lafayette-samuel-finley-breese-morse/0wFy7cC9Cg7AgQ,,,error,page_fetch_failed: HTTP 429
6530.jpg,https://artsandculture.google.com/asset/na-mata-lelli-de-orleans-e-bragan%C3%A7a/vgFre_G2UAJ8UQ,,,error,page_fetch_failed: HTTP 429
9594.jpg,https://artsandculture.google.com/asset/the-englishman-william-tom-warrener-1861%E2%80%931934-at-the-moulin-rouge-henri-de-toulouse-lautrec/QQHVHSTC_MZrKw,,,error,page_fetch_failed: HTTP 429
943.jpg,https://artsandculture.google.com/asset/pa-german-jar/gwGT4sZoJggrlA,,,error,page_fetch_failed: HTTP 429
3151.jpg,https://artsandculture.google.com/asset/auto-portrait-shalabiya-ibrahim/hwENfin9b-Cgrw,,,error,page_fetch_failed: HTTP 429
3591.jpg,https://artsandculture.google.com/asset/russian-landscape-widow-katya-medvedeva/OwFt4Q_gG-FV1A,,,error,page_fetch_failed: HTTP 429
272.jpg,https://artsandculture.google.com/asset/vista-de-s%C3%A3o-lu%C3%ADs-do-maranh%C3%A3o-joseph-l%C3%A9on-righini/9QGDZZYsXhb_ow,,,error,page_fetch_failed: HTTP 429
15647.jpg,https://artsandculture.google.com/asset/robert-fergusson-alexander-runciman/ZQErmqa_K66YNQ,,,error,page_fetch_failed: HTTP 429
3024.jpg,https://artsandculture.google.com/asset/under-moonlight-yi-hee-choung/tQE1dVw3LR_Tfw,,,error,page_fetch_failed: HTTP 429
16283.jpg,https://artsandculture.google.com/asset/miss-elizabeth-milward-benjamin-west/3QGsMj5-sQkiZA,,,error,page_fetch_failed: HTTP 429
3924.jpg,https://artsandculture.google.com/asset/barnstaple-old-fair-peter-stiles/6QHpJprB5E8xCg,,,error,page_fetch_failed: HTTP 429
